,상세도로망_링크ID,노선번호,링크 길이,도로명,시도명,시군구명,시간적 범위,평일주말,당일최대정체길이
4729,2450132601,1,,경부고속도로,강원도,,전일,평일,6
4730,2340606200,5,,중부내륙고속도로,강원도,,전일,평일,0
4731,2340608000,5,,중부내륙고속도로,강원도,,전일,평일,0
4732,2420165200,4,,서해안고속도로,강원도,,전일,평일,1
4733,2420171700,4,,서해안고속도로,강원도,,전일,평일,1
4734,2340606200,3,,중부고속도로,강원도,,전일,평일,0
4735,2340608000,3,,중부고속도로,강원도,,전일,평일,0
4736,2510055500,2,,영동고속도로,강원도,,전일,평일,7
4737,2510056700,2,,영동고속도로,강원도,,전일,평일,0
4738,3530477501,1,,경부고속도로,강원도,,전일,평일,13
4739,2450132901,1,,경부고속도로,강원도,,전일,평일,8
4740,2710018000,5,,중부내륙고속도로,강원도,,전일,평일,0
4741,2710018400,5,,중부내륙고속도로,강원도,,전일,평일,7
4742,3070245600,4,,서해안고속도로,강원도,,전일,평일,0
4743,3070260000,4,,서해안고속도로,강원도,,전일,평일,16
4744,2710018000,3,,중부고속도로,강원도,,전일,평일,9
4745,2710018400,3,,중부고속도로,강원도,,전일,평일,14
4746,2510717200,2,,영동고속도로,강원도,,전일,평일,14
4747,2511021800,2,,영동고속도로,강원도,,전일,평일,3
4748,3530477601,1,,경부고속도로,강원도,,전일,평일,25
4749,2450132701,1,,경부고속도로,강원도,,전일,평일,7
4750,2710018800,5,,중부내륙고속도로,강원도,,전일,주말,0
4751,2790616300,5,,중부내륙고속도로,강원도,,전일,주말,0
4752,3070261500,4,,서해안고속도로,강원도,,전일,주말,1
4753,3070564400,4,,서해안고속도로,강원도,,전일,주말,13
4754,2710018800,3,,중부고속도로,강원도,,전일,주말,0
4755,2790616300,3,,중부고속도로,강원도,,전일,주말,1
4756,2520007001,2,,영동고속도로,강원도,,전일,주말,15
4757,2520014001,2,,영동고속도로,강원도,,전일,주말,0
4758,3550732701,1,,경부고속도로,강원도,,전일,주말,8
4759,2450132601,1,,경부고속도로,강원도,,전일,주말,3
4760,2810023502,5,,중부내륙고속도로,강원도,,전일,주말,0
4761,2810024500,5,,중부내륙고속도로,강원도,,전일,주말,4
4762,3110037900,4,,서해안고속도로,강원도,,전일,주말,1
4763,3110037800,4,,서해안고속도로,강원도,,전일,주말,18
4764,2810023502,3,,중부고속도로,강원도,,전일,주말,0
4765,2810024500,3,,중부고속도로,강원도,,전일,주말,15
4766,2520029700,2,,영동고속도로,강원도,,전일,주말,25
4767,2000003700,2,,영동고속도로,강원도,,전일,주말,0
4768,3530477501,1,,경부고속도로,강원도,,전일,주말,15
4769,2450132901,1,,경부고속도로,강원도,,전일,주말,3
4770,2810030902,5,,중부내륙고속도로,강원도,,전일,평일,0
4771,2810048900,5,,중부내륙고속도로,강원도,,전일,평일,0
4772,3110349200,4,,서해안고속도로,강원도,,전일,평일,4
4773,3110350000,4,,서해안고속도로,강원도,,전일,평일,4
4774,2810030902,3,,중부고속도로,강원도,,전일,평일,1
4775,2810048900,3,,중부고속도로,강원도,,전일,평일,7
4776,2000004100,2,,영동고속도로,강원도,,전일,평일,4
4777,2007022500,2,,영동고속도로,강원도,,전일,평일,0
4778,3530477601,1,,경부고속도로,강원도,,전일,평일,17
4779,2450132701,1,,경부고속도로,강원도,,전일,평일,9
4780,2810459900,5,,중부내륙고속도로,강원도,,전일,평일,0
4781,2810460300,5,,중부내륙고속도로,강원도,,전일,평일,0
4782,3180013600,4,,서해안고속도로,강원도,,전일,평일,0
4783,3180013200,4,,서해안고속도로,강원도,,전일,평일,2
4784,2810459900,3,,중부고속도로,강원도,,전일,평일,0
4785,2810460300,3,,중부고속도로,강원도,,전일,평일,2
4786,2030004302,2,,영동고속도로,강원도,,전일,평일,10
4787,2030004900,2,,영동고속도로,강원도,,전일,평일,0
4788,3550732701,1,,경부고속도로,강원도,,전일,평일,6
4789,2450132601,1,,경부고속도로,강원도,,전일,평일,3
4790,2810744100,5,,중부내륙고속도로,강원도,,전일,평일,0
4791,2810747500,5,,중부내륙고속도로,강원도,,전일,평일,1
4792,3180020801,4,,서해안고속도로,강원도,,전일,평일,0
4793,3180026800,4,,서해안고속도로,강원도,,전일,평일,9
4794,2810744100,3,,중부고속도로,강원도,,전일,평일,0
4795,2810747500,3,,중부고속도로,강원도,,전일,평일,6
4796,2030047700,2,,영동고속도로,강원도,,전일,평일,9
4797,2030328400,2,,영동고속도로,강원도,,전일,평일,1
4798,3530477501,1,,경부고속도로,강원도,,전일,평일,12
4799,2450132901,1,,경부고속도로,강원도,,전일,평일,5
4800,2840156600,5,,중부내륙고속도로,강원도,,전일,평일,0
4801,2840197800,5,,중부내륙고속도로,강원도,,전일,평일,1
4802,3180027600,4,,서해안고속도로,강원도,,전일,평일,0
4803,3180039500,4,,서해안고속도로,강원도,,전일,평일,11
4804,2840156600,3,,중부고속도로,강원도,,전일,평일,5
4805,2840197800,3,,중부고속도로,강원도,,전일,평일,6
4806,2160015900,2,,영동고속도로,강원도,,전일,평일,11
4807,2160016700,2,,영동고속도로,강원도,,전일,평일,0
4808,3530477601,1,,경부고속도로,강원도,,전일,평일,20
4809,2450132701,1,,경부고속도로,강원도,,전일,평일,0
4810,2840200600,5,,중부내륙고속도로,강원도,,전일,평일,2
4811,2840243000,5,,중부내륙고속도로,강원도,,전일,평일,6
4812,2130402500,4,,서해안고속도로,강원도,,전일,평일,0
4813,2140016202,4,,서해안고속도로,강원도,,전일,평일,21
4814,2840200600,3,,중부고속도로,강원도,,전일,평일,19
4815,2840243000,3,,중부고속도로,강원도,,전일,평일,19
4816,2160017100,2,,영동고속도로,강원도,,전일,평일,20
4817,2160017500,2,,영동고속도로,강원도,,전일,평일,2
4818,3550732701,1,,경부고속도로,강원도,,전일,평일,22
4819,2450132601,1,,경부고속도로,강원도,,전일,평일,25
4820,2840263300,5,,중부내륙고속도로,강원도,,전일,주말,0
4821,2840265100,5,,중부내륙고속도로,강원도,,전일,주말,0
4822,2140018600,4,,서해안고속도로,강원도,,전일,주말,4
4823,2140027401,4,,서해안고속도로,강원도,,전일,주말,25
4824,2840263300,3,,중부고속도로,강원도,,전일,주말,7
4825,2840265100,3,,중부고속도로,강원도,,전일,주말,11
4826,4160116500,2,,영동고속도로,강원도,,전일,주말,16
4827,4160117400,2,,영동고속도로,강원도,,전일,주말,0
4828,3530477501,1,,경부고속도로,강원도,,전일,주말,18
4829,2450132901,1,,경부고속도로,강원도,,전일,주말,5
4830,2840274300,5,,중부내륙고속도로,강원도,,전일,주말,0
4831,2840275900,5,,중부내륙고속도로,강원도,,전일,주말,7
4832,2140043600,4,,서해안고속도로,강원도,,전일,주말,1
4833,2140957400,4,,서해안고속도로,강원도,,전일,주말,25
4834,2840274300,3,,중부고속도로,강원도,,전일,주말,0
4835,2840275900,3,,중부고속도로,강원도,,전일,주말,24
4836,4160118000,2,,영동고속도로,강원도,,전일,주말,18
4837,4160122800,2,,영동고속도로,강원도,,전일,주말,0
4838,3530477601,1,,경부고속도로,강원도,,전일,주말,26
4839,2450132701,1,,경부고속도로,강원도,,전일,주말,1
4840,2840281100,5,,중부내륙고속도로,강원도,,전일,평일,0
4841,2840285900,5,,중부내륙고속도로,강원도,,전일,평일,0
4842,2160012301,4,,서해안고속도로,강원도,,전일,평일,6
4843,2160016300,4,,서해안고속도로,강원도,,전일,평일,2
4844,2840281100,3,,중부고속도로,강원도,,전일,평일,3
4845,2840285900,3,,중부고속도로,강원도,,전일,평일,7
4846,4160124800,2,,영동고속도로,강원도,,전일,평일,2
4847,4160127000,2,,영동고속도로,강원도,,전일,평일,14
4848,3550732701,1,,경부고속도로,강원도,,전일,평일,16
4849,2450132601,1,,경부고속도로,강원도,,전일,평일,11
4850,2840287000,5,,중부내륙고속도로,강원도,,전일,평일,5
4851,2840292200,5,,중부내륙고속도로,강원도,,전일,평일,1
4852,2160018002,4,,서해안고속도로,강원도,,전일,평일,0
4853,4050155902,4,,서해안고속도로,강원도,,전일,평일,11
4854,2840287000,3,,중부고속도로,강원도,,전일,평일,0
4855,2840292200,3,,중부고속도로,강원도,,전일,평일,6
4856,4160128000,2,,영동고속도로,강원도,,전일,평일,12
4857,2160389600,2,,영동고속도로,강원도,,전일,평일,0
4858,3530477501,1,,경부고속도로,강원도,,전일,평일,18
4859,2450132901,1,,경부고속도로,강원도,,전일,평일,2
4860,2840293700,5,,중부내륙고속도로,강원도,,전일,평일,0
4861,2840294300,5,,중부내륙고속도로,강원도,,전일,평일,0
4862,4050158000,4,,서해안고속도로,강원도,,전일,평일,0
4863,4050164400,4,,서해안고속도로,강원도,,전일,평일,10
4864,2840293700,3,,중부고속도로,강원도,,전일,평일,1
4865,2840294300,3,,중부고속도로,강원도,,전일,평일,12
4866,2170238100,2,,영동고속도로,강원도,,전일,평일,5
4867,1040020000,2,,영동고속도로,강원도,,전일,평일,0
4868,3530477601,1,,경부고속도로,강원도,,전일,평일,13
4869,2450132701,1,,경부고속도로,강원도,,전일,평일,3
4870,2300020000,5,,중부내륙고속도로,강원도,,전일,평일,0
4871,2310799400,5,,중부내륙고속도로,강원도,,전일,평일,1
4872,4050179300,4,,서해안고속도로,강원도,,전일,평일,0
4873,4050201700,4,,서해안고속도로,강원도,,전일,평일,12
4874,2300020000,3,,중부고속도로,강원도,,전일,평일,2
4875,2310799400,3,,중부고속도로,강원도,,전일,평일,6
4876,2240008501,2,,영동고속도로,강원도,,전일,평일,13
4877,2240011300,2,,영동고속도로,강원도,,전일,평일,1
4878,3550732701,1,,경부고속도로,강원도,,전일,평일,20
4879,2450132601,1,,경부고속도로,강원도,,전일,평일,3
4880,2270000903,5,,중부내륙고속도로,강원도,,전일,평일,4
4881,2270001003,5,,중부내륙고속도로,강원도,,전일,평일,7
4882,4050206003,4,,서해안고속도로,강원도,,전일,평일,5
4883,4050297300,4,,서해안고속도로,강원도,,전일,평일,19
4884,2270000903,3,,중부고속도로,강원도,,전일,평일,18
4885,2270001003,3,,중부고속도로,강원도,,전일,평일,23
4886,2240146900,2,,영동고속도로,강원도,,전일,평일,22
4887,2240147300,2,,영동고속도로,강원도,,전일,평일,2
4888,3530477501,1,,경부고속도로,강원도,,전일,평일,36
4889,2450132901,1,,경부고속도로,강원도,,전일,평일,19
4890,2270005402,5,,중부내륙고속도로,강원도,,전일,주말,8
4891,2270061700,5,,중부내륙고속도로,강원도,,전일,주말,1
4892,2160389200,4,,서해안고속도로,강원도,,전일,주말,12
4893,1160029400,4,,서해안고속도로,강원도,,전일,주말,0
4894,2270005402,3,,중부고속도로,강원도,,전일,주말,23
4895,2270061700,3,,중부고속도로,강원도,,전일,주말,5
4896,2240292800,2,,영동고속도로,강원도,,전일,주말,0
4897,1220001002,2,,영동고속도로,강원도,,전일,주말,17
4898,3530477601,1,,경부고속도로,강원도,,전일,주말,8
4899,2450132701,1,,경부고속도로,강원도,,전일,주말,28
4900,2270062100,5,,중부내륙고속도로,강원도,,전일,주말,0
4901,2270062500,5,,중부내륙고속도로,강원도,,전일,주말,6
4902,1160034900,4,,서해안고속도로,강원도,,전일,주말,0
4903,1160042900,4,,서해안고속도로,강원도,,전일,주말,18
4904,2270062100,3,,중부고속도로,강원도,,전일,주말,0
4905,2270062500,3,,중부고속도로,강원도,,전일,주말,21
4906,1220001502,2,,영동고속도로,강원도,,전일,주말,24
4907,1220002001,2,,영동고속도로,강원도,,전일,주말,0
4908,3550732701,1,,경부고속도로,강원도,,전일,주말,27
4909,2450132601,1,,경부고속도로,강원도,,전일,주말,0
4910,2270545400,5,,중부내륙고속도로,강원도,,전일,평일,0
4911,2300019700,5,,중부내륙고속도로,강원도,,전일,평일,0
4912,1160086601,4,,서해안고속도로,강원도,,전일,평일,6
4913,1160086800,4,,서해안고속도로,강원도,,전일,평일,2
4914,2270545400,3,,중부고속도로,강원도,,전일,평일,2
4915,2300019700,3,,중부고속도로,강원도,,전일,평일,5
4916,1220002800,2,,영동고속도로,강원도,,전일,평일,3
4917,1220003104,2,,영동고속도로,강원도,,전일,평일,14
4918,3530477501,1,,경부고속도로,강원도,,전일,평일,14
4919,2450132901,1,,경부고속도로,강원도,,전일,평일,12
4920,2300026200,5,,중부내륙고속도로,강원도,,전일,평일,0
4921,2300037100,5,,중부내륙고속도로,강원도,,전일,평일,0
4922,1160087201,4,,서해안고속도로,강원도,,전일,평일,0
4923,1160088300,4,,서해안고속도로,강원도,,전일,평일,11
4924,2300026200,3,,중부고속도로,강원도,,전일,평일,5
4925,2300037100,3,,중부고속도로,강원도,,전일,평일,10
4926,1220003204,2,,영동고속도로,강원도,,전일,평일,22
4927,1220003403,2,,영동고속도로,강원도,,전일,평일,1
4928,3530477601,1,,경부고속도로,강원도,,전일,평일,19
4929,2450132701,1,,경부고속도로,강원도,,전일,평일,3
4930,2300036000,5,,중부내륙고속도로,강원도,,전일,평일,0
4931,2300035600,5,,중부내륙고속도로,강원도,,전일,평일,0
4932,1170000300,4,,서해안고속도로,강원도,,전일,평일,0
4933,2240002901,4,,서해안고속도로,강원도,,전일,평일,13
4934,2300036000,3,,중부고속도로,강원도,,전일,평일,4
4935,2300035600,3,,중부고속도로,강원도,,전일,평일,11
4936,1220004102,2,,영동고속도로,강원도,,전일,평일,17
4937,1220004302,2,,영동고속도로,강원도,,전일,평일,2
4938,3550732701,1,,경부고속도로,강원도,,전일,평일,17
4939,2450132601,1,,경부고속도로,강원도,,전일,평일,3
4940,2300041211,5,,중부내륙고속도로,강원도,,전일,평일,0
4941,2300552300,5,,중부내륙고속도로,강원도,,전일,평일,1
4942,2240004301,4,,서해안고속도로,강원도,,전일,평일,0
4943,2240004501,4,,서해안고속도로,강원도,,전일,평일,22
4944,2300041211,3,,중부고속도로,강원도,,전일,평일,1
4945,2300552300,3,,중부고속도로,강원도,,전일,평일,13
4946,1220004802,2,,영동고속도로,강원도,,전일,평일,21
4947,1220012201,2,,영동고속도로,강원도,,전일,평일,0
4948,3530477501,1,,경부고속도로,강원도,,전일,평일,18
4949,2450132901,1,,경부고속도로,강원도,,전일,평일,3
4950,2300552900,5,,중부내륙고속도로,강원도,,전일,평일,0
4951,2300605700,5,,중부내륙고속도로,강원도,,전일,평일,8
4952,2240004702,4,,서해안고속도로,강원도,,전일,평일,4
4953,2240004803,4,,서해안고속도로,강원도,,전일,평일,19
4954,2300552900,3,,중부고속도로,강원도,,전일,평일,16
4955,2300605700,3,,중부고속도로,강원도,,전일,평일,10
4956,1220014600,2,,영동고속도로,강원도,,전일,평일,21
4957,1220058500,2,,영동고속도로,강원도,,전일,평일,5
4958,3530477601,1,,경부고속도로,강원도,,전일,평일,29
4959,2450132701,1,,경부고속도로,강원도,,전일,평일,12
4960,2300606100,5,,중부내륙고속도로,강원도,,전일,주말,0
4961,2300606500,5,,중부내륙고속도로,강원도,,전일,주말,7
